Date,Crude Oil Production,Trend,Seasonal,Residual
1980-06-01,1.488391,1.5188589354166666,-0.028344273197399506,-0.0021236622192670855
1980-07-01,1.5367911,1.5184911020833334,0.011783830703309706,0.006516167213356993
1980-08-01,1.5128781,1.5180247895833334,0.012188258584515362,-0.01733494816784878
1980-09-01,1.4997471,1.51766445625,-0.03483377044917259,0.016916414199172683
1980-10-01,1.5340361,1.5172203937499997,0.024058128221040184,-0.0072424219710399
1980-11-01,1.4781421,1.5170614979166666,-0.008171927275413719,-0.030747470641252935
1980-12-01,1.5473071,1.5168231020833332,0.03368056013593383,-0.003196562219266938
1981-01-01,1.5354691,1.51765539375,0.029029717671394815,-0.011216011421394698
1981-02-01,1.3973011,1.51844408125,-0.08847078964243502,-0.03267219160756499
1981-03-01,1.5486171,1.5188151645833332,0.038220214790189125,-0.008418279373522367
1981-04-01,1.4889061,1.5196218708333333,-0.011250311716903088,-0.019465459116430345
1981-05-01,1.5285381,1.5197359145833333,0.02211036217494091,-0.013308176758274247
1981-06-01,1.5013821,1.5205896020833332,-0.028344273197399506,0.0091367711140664
1981-07-01,1.5282881,1.5216093312499996,0.011783830703309706,-0.00510506195330942
1981-08-01,1.54321,1.522101333333333,0.012188258584515362,0.008920408082151525
1981-09-01,1.4970961,1.5230483124999998,-0.03483377044917259,0.008881557949172794
1981-10-01,1.539611,1.5236082499999999,0.024058128221040184,-0.008055378221040008
1981-11-01,1.4939581,1.5236436666666666,-0.008171927275413719,-0.021513639391252944
1981-12-01,1.5436531,1.52282716875,0.03368056013593383,-0.012854628885933736
1982-01-01,1.5299991,1.5235475854166665,0.029029717671394815,-0.02257820308806133
1982-02-01,1.4132341,1.5241426083333334,-0.08847078964243502,-0.022437718690898417
1982-03-01,1.5583851,1.52404338125,0.038220214790189125,-0.0038784960401892082
1982-04-01,1.494881,1.5246875479166666,-0.011250311716903088,-0.018556236199763616
1982-05-01,1.5612791,1.5258876729166666,0.02211036217494091,0.013281064908392405
1982-06-01,1.5044211,1.5269692375,-0.028344273197399506,0.005796135697399663
1982-07-01,1.5567081,1.5282341333333331,0.011783830703309706,0.0166901359633572
1982-08-01,1.5523291,1.5297143416666665,0.012188258584515362,0.010426499748818012
1982-09-01,1.5139621,1.5310701958333333,-0.03483377044917259,0.017725674615839418
1982-10-01,1.5645211,1.5324701749999998,0.024058128221040184,0.007992796778960101
1982-11-01,1.5133241,1.5342228624999998,-0.008171927275413719,-0.012726835224586171
1982-12-01,1.5459031,1.5353127791666665,0.03368056013593383,-0.023090239302600277
1983-01-01,1.5637031,1.5360607375,0.029029717671394815,-0.001387355171394853
1983-02-01,1.4223751,1.5374842791666665,-0.08847078964243502,-0.026638389524231504
1983-03-01,1.5642951,1.5392895291666666,0.038220214790189125,-0.01321464395685569
1983-04-01,1.526961,1.5410526124999997,-0.011250311716903088,-0.002841300783096596
1983-05-01,1.5519351,1.5434151333333332,0.02211036217494091,-0.013590395508274254
1983-06-01,1.5080811,1.5448402374999999,-0.028344273197399506,-0.00841486430260031
1983-07-01,1.5527591,1.5465212791666665,0.011783830703309706,-0.005546009869976132
1983-08-01,1.5605071,1.5473442166666667,0.012188258584515362,0.0009746247488179021
1983-09-01,1.5284741,1.5486117583333332,-0.03483377044917259,0.014696112115839335
1983-10-01,1.5769621,1.55013640625,0.024058128221040184,0.002767565528959806
1983-11-01,1.5260441,1.5512819062499998,-0.008171927275413719,-0.01706587897458611
1983-12-01,1.5096991,1.55294565625,0.03368056013593383,-0.07692711638593379
1984-01-01,1.5944321,1.55529646875,0.029029717671394815,0.010105913578605154
1984-02-01,1.4926711,1.5568907395833333,-0.08847078964243502,0.024251150059101584
1984-03-01,1.5592081,1.5581867812500003,0.038220214790189125,-0.03719889604018946
1984-04-01,1.5420581,1.5591750750000002,-0.011250311716903088,-0.005866663283097113
1984-05-01,1.6101731,1.5597524083333334,0.02211036217494091,0.028310329491725607
1984-06-01,1.5403061,1.55966990625,-0.028344273197399506,0.008980466947399613
1984-07-01,1.5975061,1.5596759479166666,0.011783830703309706,0.026046321380023586
1984-08-01,1.5839281,1.5587016770833335,0.012188258584515362,0.013038164332151185
1984-09-01,1.5648281,1.55735015625,-0.03483377044917259,0.04231171419917247
1984-10-01,1.6012351,1.5562915312499999,0.024058128221040184,0.020885440528959978
1984-11-01,1.5622711,1.5552591354166667,-0.008171927275413719,0.015183891858747026
1984-12-01,1.5996231,1.5543397187499999,0.03368056013593383,0.011602821114066367
1985-01-01,1.5713711,1.5535282166666664,0.029029717671394815,-0.011186834338061311
1985-02-01,1.4656311,1.5522767374999997,-0.08847078964243502,0.0018251521424352546
1985-03-01,1.6352691,1.551393675,0.038220214790189125,0.04565521020981088
1985-04-01,1.5735341,1.5503878437499998,-0.011250311716903088,0.03439656796690331
1985-05-01,1.6419391,1.5492823437499998,0.02211036217494091,0.07054639407505933
1985-06-01,1.5697871,1.5478736770833332,-0.028344273197399506,0.05025769611406637
1985-07-01,1.6089781,1.5464315312499999,0.011783830703309706,0.05076273804669049
1985-08-01,1.582711,1.5446740104166665,0.012188258584515362,0.025848730998818098
1985-09-01,1.5579381,1.5425754895833332,-0.03483377044917259,0.050196380865839454
1985-10-01,1.6127941,1.5410508229166666,0.024058128221040184,0.047685148862293095
1985-11-01,1.5489421,1.5396979687499999,-0.008171927275413719,0.01741605852541395
1985-12-01,1.6235131,1.5394020520833331,0.03368056013593383,0.05043048778073307
1986-01-01,1.6428381,1.537086989583333,0.029029717671394815,0.07672139274527226
1986-02-01,1.4897591,1.5353338020833331,-0.08847078964243502,0.042896087559101764
1986-03-01,1.6205951,1.5342170729166664,0.038220214790189125,0.04815781229314452
1986-04-01,1.5423191,1.53213353125,-0.011250311716903088,0.021435880466903184
1986-05-01,1.5889911,1.5294115104166663,0.02211036217494091,0.03746922740839285
1986-06-01,1.500461,1.5269383020833331,-0.028344273197399506,0.0018669711140664076
1986-07-01,1.5569981,1.52377209375,0.011783830703309706,0.021442175546690347
1986-08-01,1.5055641,1.5210373854166663,0.012188258584515362,-0.02766154400118173
1986-09-01,1.4490891,1.5170558229166664,-0.03483377044917259,-0.03313295246749391
1986-10-01,1.5137071,1.513748489583333,0.024058128221040184,-0.02409951780437329
1986-11-01,1.4637691,1.5102857791666664,-0.008171927275413719,-0.03834475189125275
1986-12-01,1.5017711,1.506708133333333,0.03368056013593383,-0.038617593469266784
1987-01-01,1.524751,1.5037029874999996,0.029029717671394815,-0.007981705171394491
1987-02-01,1.3623041,1.4995199041666665,-0.08847078964243502,-0.04874501452423144
1987-03-01,1.5219081,1.4938261124999999,0.038220214790189125,-0.010138227290188886
1987-04-01,1.4786811,1.4892160479166667,-0.011250311716903088,0.0007153638002363287
1987-05-01,1.4988711,1.4842872145833332,0.02211036217494091,-0.007526476758274246
1987-06-01,1.4404651,1.4792216708333332,-0.028344273197399506,-0.010412297635933775
1987-07-01,1.4835361,1.4735855458333331,0.011783830703309706,-0.0018332765366428031
1987-08-01,1.4761461,1.46887269375,0.012188258584515362,-0.0049148523345154144
1987-09-01,1.4277451,1.4637767125,-0.03483377044917259,-0.0011978420508273885
1987-10-01,1.5037781,1.45809373125,0.024058128221040184,0.021626240528959742
1987-11-01,1.4611071,1.4531423979166664,-0.008171927275413719,0.01613662935874727
1987-12-01,1.4954951,1.4468014604166664,0.03368056013593383,0.015013079447399894
1988-01-01,1.4833091,1.4408423770833334,0.029029717671394815,0.013437005245271829
1988-02-01,1.4085181,1.4351713979166667,-0.08847078964243502,0.06181749172576831
1988-03-01,1.5056051,1.4292530645833332,0.038220214790189125,0.03813182062647756
1988-04-01,1.4420481,1.42397241875,-0.011250311716903088,0.02932599296690312
1988-05-01,1.4795161,1.4183191895833334,0.02211036217494091,0.03908654824172562
1988-06-01,1.4215921,1.4128182541666665,-0.028344273197399506,0.03711811903073302
1988-07-01,1.4455281,1.40725065,0.011783830703309706,0.026493619296690342
1988-08-01,1.4526621,1.4031792541666666,0.012188258584515362,0.03729458724881804
1988-09-01,1.3737131,1.3991762541666666,-0.03483377044917259,0.00937061628250603
1988-10-01,1.4424831,1.3958913583333332,0.024058128221040184,0.022533613445626613
1988-11-01,1.396061,1.3921725458333332,-0.008171927275413719,0.012060381442080551
1988-12-01,1.4278961,1.3883707749999998,0.03368056013593383,0.005844764864066224
1989-01-01,1.4271241,1.38469863125,0.029029717671394815,0.013395751078605047
1989-02-01,1.2648431,1.3821557979166665,-0.08847078964243502,-0.028841908274231526
1989-03-01,1.3619671,1.3787154645833333,0.038220214790189125,-0.05496857937352241
1989-04-01,1.352251,1.37512800625,-0.011250311716903088,-0.0116266945330968
1989-05-01,1.4053551,1.3716532979166667,0.02211036217494091,0.011591439908392377
1989-06-01,1.326641,1.3681797979166666,-0.028344273197399506,-0.013194524719267086
1989-07-01,1.3384441,1.364793277083333,0.011783830703309706,-0.03813300778664277
1989-08-01,1.3564941,1.3614453604166665,0.012188258584515362,-0.017139519001181963
1989-09-01,1.313331,1.3584083395833333,-0.03483377044917259,-0.010243569134160677
1989-10-01,1.340011,1.3549386520833333,0.024058128221040184,-0.03898578030437343
1989-11-01,1.3112781,1.3510621104166667,-0.008171927275413719,-0.03161208314125297
1989-12-01,1.3191481,1.3472466104166667,0.03368056013593383,-0.0617790705526005
1990-01-01,1.3568021,1.3439158395833333,0.029029717671394815,-0.016143457254728186
1990-02-01,1.2175521,1.3404625895833333,-0.08847078964243502,-0.034439699940898266
1990-03-01,1.3365151,1.3366214645833334,0.038220214790189125,-0.03832657937352259
1990-04-01,1.2888481,1.3330141312500001,-0.011250311716903088,-0.03291571953309698
1990-05-01,1.3176361,1.3290432562499999,0.02211036217494091,-0.03351751842494068
1990-06-01,1.2364161,1.3254082562499998,-0.028344273197399506,-0.060647883052600285
1990-07-01,1.2897531,1.32200500625,0.011783830703309706,-0.044035736953309666
1990-08-01,1.3101371,1.3176690895833332,0.012188258584515362,-0.019720248167848592
1990-09-01,1.2569451,1.31453425625,-0.03483377044917259,-0.022755385800827352
1990-10-01,1.3560321,1.3111744208333334,0.024058128221040184,0.020799550945626424
1990-11-01,1.2852661,1.3075522770833332,-0.008171927275413719,-0.014114249807919418
1990-12-01,1.3192861,1.3044119020833331,0.03368056013593383,-0.018806362219266945
1991-01-01,1.3484881,1.3007549229166666,0.029029717671394815,0.01870345941193854
1991-02-01,1.2402481,1.29789313125,-0.08847078964243502,0.03082575839243515
1991-03-01,1.3567721,1.2956427354166666,0.038220214790189125,0.022909149793144165
1991-04-01,1.3064831,1.2924155916666666,-0.011250311716903088,0.025317820050236344
1991-05-01,1.3320851,1.2887847791666664,0.02211036217494091,0.02118995865839266
1991-06-01,1.2737371,1.2857773020833332,-0.028344273197399506,0.016304071114066277
1991-07-01,1.3209831,1.2829465520833332,0.011783830703309706,0.02625271721335718
1991-08-01,1.3154461,1.2799998854166668,0.012188258584515362,0.02325795599881783
1991-09-01,1.2819681,1.2769682416666668,-0.03483377044917259,0.03983362878250586
1991-10-01,1.3372331,1.27466836875,0.024058128221040184,0.038506603028959766
1991-11-01,1.2750331,1.2724047437500001,-0.008171927275413719,0.010800283525413516
1991-12-01,1.3123511,1.2706098479166665,0.03368056013593383,0.008060691947399737
1992-01-01,1.3234321,1.2678776604166666,0.029029717671394815,0.026524721911938578
1992-02-01,1.2427621,1.2654182645833334,-0.08847078964243502,0.0658146250591016
1992-03-01,1.3212311,1.26284218125,0.038220214790189125,0.02016870395981106
1992-04-01,1.2688961,1.25996005625,-0.011250311716903088,0.02018635546690321
1992-05-01,1.2889141,1.2575621604166667,0.02211036217494091,0.009241577408392355
1992-06-01,1.2471121,1.2557668895833334,-0.028344273197399506,0.019689483614066184
1992-07-01,1.2821721,1.2532482437499999,0.011783830703309706,0.017140025546690342
1992-08-01,1.2445381,1.2504670354166665,0.012188258584515362,-0.018117194001181863
1992-09-01,1.2232411,1.2482375979166664,-0.03483377044917259,0.009837272532506228
1992-10-01,1.281211,1.2449266395833334,0.024058128221040184,0.012226232195626532
1992-11-01,1.2221981,1.2421779916666666,-0.008171927275413719,-0.011807964391252975
1992-12-01,1.2771581,1.2400135541666666,0.03368056013593383,0.0034639856973996547
1993-01-01,1.2515891,1.2369503874999999,0.029029717671394815,-0.014391005171394775
1993-02-01,1.1274771,1.2340997833333334,-0.08847078964243502,-0.018151893690898452
1993-03-01,1.2539481,1.2305577416666664,0.038220214790189125,-0.014829856456855653
1993-04-01,1.1973481,1.2272778249999998,-0.011250311716903088,-0.01867941328309682
1993-05-01,1.2310761,1.2243583666666666,0.02211036217494091,-0.015392628841607657
1993-06-01,1.1822821,1.2216696999999999,-0.028344273197399506,-0.011043326802600461
1993-07-01,1.2025681,1.2183052416666666,0.011783830703309706,-0.027520972369976436
1993-08-01,1.2150541,1.2150482,0.012188258584515362,-0.01218235858451547
1993-09-01,1.1678121,1.2115990125000002,-0.03483377044917259,-0.008953142050827742
1993-10-01,1.2296171,1.2077924500000001,0.024058128221040184,-0.0022334782210402943
1993-11-01,1.2026241,1.2051010125000001,-0.008171927275413719,0.005695014775413568
1993-12-01,1.2329931,1.2022204083333334,0.03368056013593383,-0.0029078684692672024
1994-01-01,1.2256571,1.1989792,0.029029717671394815,-0.0023518176713946716
1994-02-01,1.0995011,1.1961345125,-0.08847078964243502,-0.00816262285756511
1994-03-01,1.2128631,1.1932244499999998,0.038220214790189125,-0.018581564790188812
1994-04-01,1.1505061,1.1901483020833332,-0.011250311716903088,-0.028391890366430046
1994-05-01,1.2025371,1.18724603125,0.02211036217494091,-0.00681929342494083
1994-06-01,1.1502431,1.18467553125,-0.028344273197399506,-0.006088158052600445
1994-07-01,1.1688581,1.1817038437499998,0.011783830703309706,-0.02462957445330951
1994-08-01,1.1766391,1.1795997395833333,0.012188258584515362,-0.01514889816784862
1994-09-01,1.1499321,1.1776122812499998,-0.03483377044917259,0.0071535891991727635
1994-10-01,1.1971061,1.1751966583333333,0.024058128221040184,-0.002148686554373433
1994-11-01,1.153331,1.1732082624999998,-0.008171927275413719,-0.01170533522458594
1994-12-01,1.2153931,1.1709710749999998,0.03368056013593383,0.010741464864066422
1995-01-01,1.2014561,1.1688775749999998,0.029029717671394815,0.003548807328605321
1995-02-01,1.1034191,1.1674284916666666,-0.08847078964243502,0.02446139797576838
1995-03-01,1.1867541,1.1654728666666667,0.038220214790189125,-0.01693898145685592
1995-04-01,1.1490471,1.1638778041666664,-0.011250311716903088,-0.003580392449763343
1995-05-01,1.1919511,1.1624818874999998,0.02211036217494091,0.00735885032505932
1995-06-01,1.1446811,1.1612022416666665,-0.028344273197399506,0.011823131530732878
1995-07-01,1.1594891,1.1601572624999998,0.011783830703309706,-0.012451993203309497
1995-08-01,1.1591081,1.1586199062499998,0.012188258584515362,-0.011700064834515052
1995-09-01,1.1164071,1.15780159375,-0.03483377044917259,-0.00656072330082734
1995-10-01,1.1545181,1.1564094479166664,0.024058128221040184,-0.025949476137706637
1995-11-01,1.1458441,1.1547696770833333,-0.008171927275413719,-0.000753649807919695
1995-12-01,1.1740821,1.1535467604166665,0.03368056013593383,-0.013145220552600409
1996-01-01,1.1678541,1.1525119687499998,0.029029717671394815,-0.013687586421394646
1996-02-01,1.1062171,1.1515153437499999,-0.08847078964243502,0.043172545892435216
1996-03-01,1.1815481,1.1502495729166666,0.038220214790189125,-0.006921687706855653
1996-04-01,1.121241,1.1497806770833332,-0.011250311716903088,-0.017289365366430182
1996-05-01,1.1496051,1.1485022812499999,0.02211036217494091,-0.021007543424940732
1996-06-01,1.1237281,1.14725771875,-0.028344273197399506,0.00481465444739947
1996-07-01,1.1395311,1.1461096541666667,0.011783830703309706,-0.018362384869976454
1996-08-01,1.1435411,1.1448304041666666,0.012188258584515362,-0.013477562751181978
1996-09-01,1.1278431,1.1418593833333333,-0.03483377044917259,0.02081748711583932
1996-10-01,1.1652611,1.1399286958333332,0.024058128221040184,0.0012742759456265268
1996-11-01,1.1267551,1.13815821875,-0.008171927275413719,-0.003231191474586167
1996-12-01,1.1697731,1.13547528125,0.03368056013593383,0.0006172586140662101
1997-01-01,1.1511011,1.1327826770833331,0.029029717671394815,-0.01071129475472796
1997-02-01,1.0579211,1.1299781125,-0.08847078964243502,0.016413777142435054
1997-03-01,1.1600781,1.1272894249999998,0.038220214790189125,-0.005431539790188969
1997-04-01,1.1207851,1.12469205,-0.011250311716903088,0.007343361716903123
1997-05-01,1.1640721,1.1218661749999999,0.02211036217494091,0.02009556282505929
1997-06-01,1.1208591,1.1188996125,-0.028344273197399506,0.030303760697399696
1997-07-01,1.1524091,1.11646194375,0.011783830703309706,0.024163325546690297
1997-08-01,1.141261,1.1139656520833334,0.012188258584515362,0.015107089332151295
1997-09-01,1.1285331,1.111745839583333,-0.03483377044917259,0.05162103086583959
1997-10-01,1.1627941,1.1099702770833333,0.024058128221040184,0.028765694695626468
1997-11-01,1.1239151,1.10770481875,-0.008171927275413719,0.024382208525413732
1997-12-01,1.1742931,1.1055645895833335,0.03368056013593383,0.03504795028073278
1998-01-01,1.1759871,1.1029016104166667,0.029029717671394815,0.04405577191193846
1998-02-01,1.0516631,1.1003612333333335,-0.08847078964243502,0.03977265630910162
1998-03-01,1.1521061,1.097914275,0.038220214790189125,0.015971610209810846
1998-04-01,1.1279991,1.0957764437500002,-0.011250311716903088,0.04347296796690296
1998-05-01,1.1411741,1.09372638125,0.02211036217494091,0.025337356575059068
1998-06-01,1.0905041,1.09142331875,-0.028344273197399506,0.0274250544473995
1998-07-01,1.113751,1.0891817770833332,0.011783830703309706,0.012785392213357038
1998-08-01,1.1152351,1.08704163125,0.012188258584515362,0.0160052101654847
1998-09-01,1.0073231,1.0844165479166668,-0.03483377044917259,-0.042259677467494136
1998-10-01,1.1044331,1.0818999437499999,0.024058128221040184,-0.0015249719710399984
1998-11-01,1.0683481,1.0795692979166667,-0.008171927275413719,-0.00304927064125304
1998-12-01,1.0866121,1.0771312770833332,0.03368056013593383,-0.02419973721926709
1999-01-01,1.0722111,1.07487181875,0.029029717671394815,-0.03169043642139466
1999-02-01,0.9688,1.0723877958333332,-0.08847078964243502,-0.015117006190898202
1999-03-01,1.0576971,1.0702461895833333,0.038220214790189125,-0.050769304373522464
1999-04-01,1.0243731,1.06814854375,-0.011250311716903088,-0.032525132033096885
1999-05-01,1.0563091,1.0657331062499997,0.02211036217494091,-0.03153436842494064
1999-06-01,1.0022861,1.0632828770833331,-0.028344273197399506,-0.03265250388593356
1999-07-01,1.042481,1.0608077729166667,0.011783830703309706,-0.030110603619976438
1999-08-01,1.0392861,1.0584779812499998,0.012188258584515362,-0.03138013983451518
1999-09-01,1.0098561,1.0556619583333333,-0.03483377044917259,-0.010972087884160805
1999-10-01,1.0692911,1.0529610625,0.024058128221040184,-0.007728090721040234
1999-11-01,1.0371021,1.0508661458333335,-0.008171927275413719,-0.005592118557919742
1999-12-01,1.0713511,1.0484551458333333,0.03368056013593383,-0.010784605969267155
2000-01-01,1.0400311,1.0459563125,0.029029717671394815,-0.03495493017139481
2000-02-01,0.984279,1.0439437479166667,-0.08847078964243502,0.028806041725768367
2000-03-01,1.0640941,1.0419888520833331,0.038220214790189125,-0.016114966873522332
2000-04-01,1.0186251,1.0396749562499998,-0.011250311716903088,-0.0097995445330968
2000-05-01,1.0512021,1.038019852083333,0.02211036217494091,-0.00892811425827391
2000-06-01,1.0131811,1.0366319354166666,-0.028344273197399506,0.004893437780732802
2000-07-01,1.0319371,1.0349703958333332,0.011783830703309706,-0.014817126536642933
2000-08-01,1.0408141,1.0334464374999999,0.012188258584515362,-0.004820596084515268
2000-09-01,1.0018391,1.0320761854166665,-0.03483377044917259,0.004596685032506112
2000-10-01,1.0444641,1.0291381416666667,0.024058128221040184,-0.008732169887707017
2000-11-01,1.0148841,1.02726618125,-0.008171927275413719,-0.004210153974586236
2000-12-01,1.0527481,1.0260609104166667,0.03368056013593383,-0.00699337055260045
2001-01-01,1.0426471,1.025281325,0.029029717671394815,-0.011663942671394787
2001-02-01,0.938688,1.0246633458333334,-0.08847078964243502,0.0024954438091015774
2001-03-01,1.057281,1.0243667833333334,0.038220214790189125,-0.005305998123522629
2001-04-01,1.0200981,1.0237817604166666,-0.011250311716903088,0.00756665130023652
2001-05-01,1.0481311,1.0229897604166664,0.02211036217494091,0.0030309774083926225
2001-06-01,1.0032481,1.0226229666666666,-0.028344273197399506,0.00896940653073285
2001-07-01,1.0336041,1.0215008625,0.011783830703309706,0.00031940679669037984
2001-08-01,1.029431,1.0207274874999999,0.012188258584515362,-0.0034847460845152407
2001-09-01,0.993364,1.0200214854166667,-0.03483377044917259,0.008176285032505906
2001-10-01,1.0331511,1.0187719854166666,0.024058128221040184,-0.009679013637706776
2001-11-01,1.0233591,1.0172719624999997,-0.008171927275413719,0.014259064775413947
2001-12-01,1.0585651,1.0158218791666664,0.03368056013593383,0.009062660697399763
2002-01-01,1.0560431,1.0150747333333334,0.029029717671394815,0.011938648995271663
2002-02-01,0.95506,1.0140934833333333,-0.08847078964243502,0.02943730630910177
2002-03-01,1.0582711,1.012963775,0.038220214790189125,0.007087110209810885
2002-04-01,1.0169321,1.0118986270833332,-0.011250311716903088,0.01628378463356987
2002-05-01,1.0617291,1.0108102708333333,0.02211036217494091,0.02880846699172577
2002-06-01,1.0238841,1.0093024770833332,-0.028344273197399506,0.04292589611406637
