Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2014,Oct,64.6,61.5,13058380,12420918,637462,4.9
2014,Nov,64.5,61.4,13057664,12436708,620956,4.8
2014,Dec,64.3,61.4,13051833,12446054,605779,4.6
2015,Jan,64.2,61.3,13045727,12451402,594325,4.6
2015,Feb,64.1,61.2,13042678,12455072,587606,4.5
2015,Mar,64.0,61.1,13044962,12461125,583837,4.5
2015,Apr,63.9,61.1,13052347,12471167,581180,4.5
2015,May,63.9,61.0,13062363,12483045,579318,4.4
2015,Jun,63.8,61.0,13072586,12493882,578704,4.4
2015,Jul,63.7,60.9,13083798,12503348,580450,4.4
2015,Aug,63.7,60.8,13096567,12512227,584340,4.5
2015,Sep,63.7,60.8,13111812,12523886,587926,4.5
2015,Oct,63.7,60.8,13133423,12543363,590060,4.5
2015,Nov,63.7,60.8,13162283,12571333,590950,4.5
2015,Dec,63.8,60.9,13194306,12603859,590447,4.5
2016,Jan,63.8,61.0,13224910,12635778,589132,4.5
2016,Feb,63.8,61.0,13252003,12662766,589237,4.4
2016,Mar,63.8,61.0,13275533,12683175,592358,4.5
2016,Apr,63.9,61.0,13297832,12698126,599706,4.5
2016,May,63.9,60.9,13321031,12710616,610415,4.6
2016,Jun,63.9,60.9,13344101,12722956,621145,4.7
2016,Jul,63.9,60.9,13365941,12736496,629445,4.7
2016,Aug,63.9,60.9,13386060,12750754,635306,4.7
2016,Sep,63.9,60.8,13403980,12763563,640417,4.8
2016,Oct,63.8,60.8,13419163,12774408,644755,4.8
2016,Nov,63.8,60.8,13434311,12787312,646999,4.8
2016,Dec,63.8,60.8,13452830,12805992,646838,4.8
2017,Jan,63.8,60.7,13383543,12743129,640414,4.8
2017,Feb,63.8,60.8,13407092,12773175,633917,4.7
2017,Mar,63.8,60.9,13429146,12805899,623247,4.6
2017,Apr,63.8,60.9,13448306,12838380,609926,4.5
2017,May,63.8,61.0,13464024,12868903,595121,4.4
2017,Jun,63.8,61.1,13476361,12894947,581414,4.3
2017,Jul,63.8,61.1,13486545,12915730,570815,4.2
2017,Aug,63.7,61.1,13495091,12931972,563119,4.2
2017,Sep,63.7,61.1,13503616,12945812,557804,4.1
2017,Oct,63.7,61.0,13513945,12959897,554048,4.1
2017,Nov,63.6,61.0,13527004,12974970,552034,4.1
2017,Dec,63.7,61.1,13545086,12994087,550999,4.1
2018,Jan,63.8,61.2,13599540,13048165,551375,4.1
2018,Feb,63.9,61.3,13633431,13081962,551469,4.0
2018,Mar,64.0,61.5,13669328,13119215,550113,4.0
2018,Apr,64.1,61.5,13698765,13152629,546136,4.0
2018,May,64.1,61.6,13717335,13176416,540919,3.9
2018,Jun,64.1,61.6,13726250,13191095,535155,3.9
2018,Jul,64.0,61.5,13728718,13199505,529213,3.9
2018,Aug,63.9,61.5,13731309,13205883,525426,3.8
2018,Sep,63.9,61.4,13738816,13213624,525192,3.8
2018,Oct,63.8,61.4,13752653,13225591,527062,3.8
2018,Nov,63.8,61.4,13770218,13242160,528058,3.8
2018,Dec,63.8,61.4,13787114,13262040,525074,3.8
2019,Jan,63.8(R),61.5(R),13804852(R),13287765(R),517087(R),3.7(R)
2019,Feb,63.8(R),61.5(R),13815117(R),13310344(R),504773(R),3.7(R)
2019,Mar,63.8(R),61.5(R),13826495(R),13334538(R),491957(R),3.6(R)
2019,Apr,63.8(R),61.6(R),13844229(R),13362282(R),481947(R),3.5(R)
2019,May,63.8(R),61.6(R),13870063(R),13392703(R),477360(R),3.4(R)
2019,Jun,63.9(R),61.7(R),13902969(R),13423660(R),479309(R),3.4(R)
2019,Jul,64.0(R),61.8(R),13939327(R),13453151(R),486176(R),3.5(R)
2019,Aug,64.1(R),61.8(R),13974079(R),13480484(R),493595(R),3.5(R)
2019,Sep,64.1(R),61.8(R),14006458(R),13510491(R),495967(R),3.5(R)
2019,Oct,64.1(R),61.9(R),14035665(R),13541857(R),493808(R),3.5(R)
2019,Nov,64.2(R),61.9(R),14061605(R),13571637(R),489968(R),3.5(R)
2019,Dec,64.2(R),61.9(R),14076736(R),13588260(R),488476(R),3.5(R)
2020,Jan,64.1(R),61.8(R),14073571(R),13581482(R),492089(R),3.5(R)
2020,Feb,63.9(R),61.6(R),14049919(R),13548421(R),501498(R),3.6(R)
2020,Mar,63.1(R),59.9(R),13887810(R),13190808(R),697002(R),5.0(R)
2020,Apr,60.3(R),52.6(R),13294504(R),11592672(R),1701832(R),12.8(R)
2020,May,62.7(R),55.4(R),13846189(R),12234248(R),1611941(R),11.6(R)
2020,Jun,62.6(R),56.3(R),13846243(R),12450991(R),1395252(R),10.1(R)
2020,Jul,63.0(R),57.2(R),13952768(R),12658353(R),1294415(R),9.3(R)
2020,Aug,62.9(R),57.8(R),13951812(R),12828162(R),1123650(R),8.1(R)
2020,Sep,63.2(R),58.4(R),14046571(R),12970165(R),1076406(R),7.7(R)
2020,Oct,63.2(R),58.7(R),14060081(R),13062565(R),997516(R),7.1(R)
2020,Nov,63.3(R),58.9(R),14099655(R),13118277(R),981378(R),7.0(R)
2020,Dec,63.4(R),59.0(R),14126885(R),13149570(R),977315(R),6.9(R)
2021,Jan,63.3(R),59.0(R),14128688(R),13176603(R),952085(R),6.7(R)
2021,Feb,63.3(R),59.1(R),14145623(R),13211253(R),934370(R),6.6(R)
2021,Mar,63.4(R),59.3(R),14173062(R),13262510(R),910552(R),6.4(R)
2021,Apr,63.4(R),59.5(R),14208934(R),13324858(R),884076(R),6.2(R)
2021,May,63.5(R),59.7(R),14242444(R),13392866(R),849578(R),6.0(R)
2021,Jun,63.6(R),59.9(R),14293474(R),13458377(R),835097(R),5.8(R)
2021,Jul,63.6(R),60.1(R),14316723(R),13519847(R),796876(R),5.6(R)
2021,Aug,63.7(R),60.3(R),14345845(R),13579068(R),766777(R),5.3(R)
2021,Sep,63.7(R),60.4(R),14365289(R),13638944(R),726345(R),5.1(R)
2021,Oct,63.7(R),60.6(R),14404300(R),13703439(R),700861(R),4.9(R)
2021,Nov,63.8(R),60.8(R),14438578(R),13770326(R),668252(R),4.6(R)
2021,Dec,63.9(R),61.0(R),14483345(R),13837596(R),645749(R),4.5(R)
2022,Jan,64.0(R),61.2(R),14530441(R),13902842(R),627599(R),4.3(R)
2022,Feb,64.0(R),61.4(R),14560891(R),13963961(R),596930(R),4.1(R)
2022,Mar,64.1(R),61.6(R),14587841(R),14016120(R),571721(R),3.9(R)
2022,Apr,64.1(R),61.6(R),14620985(R),14058272(R),562713(R),3.8(R)
2022,May,64.1(R),61.7(R),14650611(R),14090450(R),560161(R),3.8(R)
2022,Jun,64.1(R),61.7(R),14671029(R),14112043(R),558986(R),3.8(R)
2022,Jul,64.0(R),61.6(R),14680693(R),14123832(R),556861(R),3.8(R)
2022,Aug,63.9(R),61.5(R),14683328(R),14132462(R),550866(R),3.8(R)
2022,Sep,64.0(R),61.5(R),14715222(R),14145207(R),570015(R),3.9(R)
2022,Oct,64.0(R),61.5(R),14752062(R),14167068(R),584994(R),4.0(R)
2022,Nov,64.1(R),61.5(R),14796364(R),14200760(R),595604(R),4.0(R)
2022,Dec,64.2(R),61.6(R),14847226(R),14245236(R),601990(R),4.1(R)
2023,Jan,64.4(R),61.7(R),14900027(R),14295114(R),604913(R),4.1(R)
2023,Feb,64.5(R),61.9(R),14950898(R),14346746(R),604152(R),4.0(R)
2023,Mar,64.6(R),62.0(R),14995720(R),14394797(R),600923(R),4.0(R)
2023,Apr,64.6(R),62.1(R),15032860(R),14435505(R),597355(R),4.0(R)
2023,May,64.6(R),62.1(R),15061660(R),14465865(R),595795(R),4.0(R)
2023,Jun,64.6(R),62.1(R),15084714(R),14488950(R),595764(R),3.9(R)
2023,Jul,64.6(R),62.1(R),15104821(R),14508849(R),595972(R),3.9(R)
2023,Aug,64.6(R),62.0(R),15120491(R),14524613(R),595878(R),3.9(R)
2023,Sep,64.5(R),62.0(R),15131425(R),14537405(R),594020(R),3.9(R)
2023,Oct,64.4(R),61.9(R),15136250(R),14545768(R),590482(R),3.9(R)
2023,Nov,64.3(R),61.8(R),15132852(R),14544747(R),588105(R),3.9(R)
2023,Dec,64.2(R),61.7(R),15130593(R),14542809(R),587784(R),3.9(R)
2024,Jan,64.1,61.6,15143441,14558861,584580,3.9
2024,Feb,64.1(P),61.6(P),15169176(P),14578715(P),590461(P),3.9(P)
