Date_Time,Log Geom Diff WTI Crude Oil Price
2023-01-10,-0.030807968388685655
2023-01-09,-0.0056074913289450865
2023-01-06,-0.012394069472764493
2023-01-05,-0.0021712588255962746
2023-01-04,-0.01079024332332725
2023-01-03,0.054125040613753464
2022-12-29,-0.021818130111979472
2022-12-28,0.00584796988242312
2022-12-27,0.007073415875726699
2022-12-22,-0.02403931340637384
2022-12-21,0.006288118249169577
2022-12-20,-0.029205787930566666
2022-12-19,-0.011525596222201576
2022-12-16,-0.011525187878036454
2022-12-15,0.022655553214386937
2022-12-14,0.016337029364260236
2022-12-13,-0.0222843144548797
2022-12-12,-0.03342629255912616
2022-12-09,-0.02652749122296627
2022-12-08,0.00351247287714062
2022-12-07,0.00879709645901466
2022-12-06,0.031205488102777085
2022-12-05,0.034696276897501384
2022-12-02,0.03867991275553174
2022-12-01,0.014914519565087294
2022-11-30,-0.007180914848733429
2022-11-29,-0.03181283171206911
2022-11-28,-0.011092594070076234
2022-11-25,-0.008466348194212357
2022-11-22,0.036537195890283286
2022-11-21,-0.013576841792544078
2022-11-18,0.004129910131333548
2022-11-17,0.020030343269235584
2022-11-16,0.046987305363022175
2022-11-15,0.014493847555029192
2022-11-14,-0.01181116092834472
2022-11-11,0.037606580174925346
2022-11-10,-0.02983256643355176
2022-11-09,-0.008473151499984
2022-11-08,0.034484200413250475
2022-11-07,0.033225647628320386
2022-11-04,0.008460837976679663
2022-11-03,-0.04914667618928356
2022-11-02,0.021549655459584715
2022-11-01,-0.019056736321509185
2022-10-31,-0.020812643755177593
2022-10-28,0.015024079836367298
2022-10-27,0.013679485260450128
2022-10-26,0.003698519206204942
2022-10-25,-0.02790562200878824
2022-10-24,-0.009361524594810742
2022-10-21,-0.00757623531823569
2022-10-20,0.0064143901776637004
2022-10-19,-0.00023253110208245695
2022-10-18,-0.032018802306258566
2022-10-17,0.03201880230625862
2022-10-14,0.0011621151801772967
2022-10-13,0.03973429517580201
2022-10-12,-0.019840578680461057
2022-10-11,0.0216248994393622
2022-10-10,0.020403244311696284
2022-10-07,0.015920626517534512
2022-10-06,-0.04583975567776007
2022-10-05,-0.007678447843065283
2022-10-04,-0.015420946404964423
2022-10-03,-0.03300088841720458
2022-09-30,-0.05051085846825318
2022-09-29,0.023131713550124843
2022-09-28,0.010098023637917697
2022-09-27,-0.045822776041470316
2022-09-26,-0.02229718206343188
2022-09-23,0.02432275561332389
2022-09-22,0.06072132965840038
2022-09-21,-0.007646393288585205
2022-09-20,0.01558905848085684
2022-09-19,0.01709243204043101
2022-09-16,-0.006755208543975272
2022-09-15,0.0017514161754129155
2022-09-14,0.03620097472599827
2022-09-13,-0.011770167570154014
2022-09-12,0.0038632021685711918
2022-09-09,-0.01037341875457175
2022-09-08,-0.03771388519842016
2022-09-07,-0.018494582636164415
2022-09-06,0.057124743239430106
2022-09-01,-0.0022938420426101645
2022-08-31,0.03386710395870042
2022-08-30,0.021848593750278488
2022-08-29,0.056168446234862376
2022-08-26,-0.039475365697691736
2022-08-25,-0.003209245373142389
2022-08-24,0.023194050066636485
2022-08-23,0.00979276499653376
2022-08-22,-0.03202295956686377
2022-08-19,0.0013905976461366107
2022-08-18,-0.003748331028553094
2022-08-17,-0.025537926849365348
2022-08-16,-0.01799248893011999
2022-08-15,0.033176570048743505
2022-08-12,0.028008244488632095
2022-08-11,0.02251502236763477
2022-08-10,-0.024414358171287155
2022-08-09,-0.015969678257132525
2022-08-08,0.0036422107751622594
2022-08-05,-0.018889870332891218
2022-08-04,-0.005244194253932219
2022-08-03,0.021242805946935398
2022-08-02,0.04086917839367381
2022-08-01,-0.005678020726394185
2022-07-29,0.047709906874381404
2022-07-28,-0.02195477864696894
2022-07-27,0.00923979657847222
2022-07-26,-0.0231592491550806
2022-07-25,0.021157847506325
2022-07-22,-0.021464831392082058
2022-07-21,0.007443317566603447
2022-07-20,0.05926126247971981
2022-07-19,0.015862041266964076
2022-07-18,-0.015574863741417937
2022-07-15,-0.04793390758457271
2022-07-14,-0.018239435619364412
2022-07-13,0.006624903198671263
2022-07-12,-0.0076480258580039545
2022-07-11,0.08248859080632905
2022-07-08,0.006482852600859875
2022-07-07,-0.020435905129575088
2022-07-06,-0.04206934704707124
2022-07-05,0.012285897130999921
2022-06-30,-0.02329739415734821
2022-06-29,0.03546244618405829
2022-06-28,0.017842557582808515
2022-06-27,-0.019725206397425175
2022-06-24,-0.021496451530898734
2022-06-23,-0.030912060014264178
2022-06-22,0.004434597067865775
2022-06-21,0.039412604130830454
2022-06-16,0.07047649715583916
2022-06-15,-0.019237968780515296
2022-06-14,0.030740125359695534
2022-06-13,0.016678171781360294
2022-06-10,-0.001572522566961302
2022-06-09,0.006522210943221252
2022-06-08,0.0034502621921527494
2022-06-07,-0.019794426575336265
2022-06-06,-0.009581515561468312
2022-06-03,0.004718182145569201
2022-06-02,-0.017723593045990693
2022-06-01,-0.013957321433923645
2022-05-31,-0.007664207521350207
2022-05-26,0.010642540424001054
2022-05-25,-0.02890147465021195
2022-05-24,-0.002927740191817293
2022-05-23,-0.02001233386769496
2022-05-20,0.02072287657455885
2022-05-19,-0.0037359943828303237
2022-05-18,-0.022896258904657317
2022-05-17,0.02378704820282723
2022-05-16,0.015549390064861723
2022-05-13,-0.031615794984590696
2022-05-12,-0.040343311905950585
2022-05-11,-0.006142235233143989
2022-05-10,-0.0561441527981448
2022-05-09,0.032938585666187965
2022-05-06,0.06242628028523809
2022-05-05,-0.01422760242720422
2022-05-04,-0.003055416478201253
2022-05-03,-0.05049320848199705
2022-05-02,0.02551772947919834
2022-04-29,-0.005625223395021387
2022-04-28,0.008378607522346057
2022-04-27,-0.03384597278060819
2022-04-26,0.006452266005904045
2022-04-25,-0.029870680923266234
2022-04-22,0.03220667575621773
2022-04-21,0.009963806735670253
2022-04-20,-0.012884653910080354
2022-04-19,-0.00019502681680538263
2022-04-18,0.05409801750697795
2022-04-13,-0.024444608901800273
2022-04-12,-0.036531066664568505
2022-04-11,-0.06472423940349632
2022-04-08,0.042900071563172874
2022-04-07,-0.023663655620502377
2022-04-06,0.0035335725813112656
2022-04-05,0.05637425383113296
2022-04-04,0.012763850391532501
2022-04-01,-0.03919360537857635
2022-03-31,0.012109229777362854
2022-03-30,0.06991422813369785
2022-03-29,-0.033578557872115736
2022-03-28,0.031163995034828293
2022-03-25,0.07735698870407187
2022-03-24,-0.01736154719590097
2022-03-23,0.006023851643363559
2022-03-22,-0.03417471379909916
2022-03-21,0.009947655629352268
2022-03-18,-0.06874448836426296
2022-03-17,-0.016565918662604127
2022-03-16,-0.08214098728763626
2022-03-15,0.01641695259645313
2022-03-14,0.06814898374310491
2022-03-11,0.057325249585163
2022-03-10,-0.03140938369733936
2022-03-09,0.02682474335451582
2022-03-08,0.12777087530099487
2022-03-07,-0.03606813356895567
2022-03-04,-0.029700519477322804
2022-03-03,-0.07234873487684751
2022-03-02,0.027928382054031572
2022-03-01,-0.06606879863326058
2022-02-28,-0.07541487068383573
2022-02-25,-0.0473971891112952
2022-02-24,0.01181905869875052
2022-02-23,-0.006814152157409194
2022-02-22,-0.00032564450762671436
2022-02-17,0.005681833467430864
2022-02-16,0.022090225335270722
2022-02-15,-0.01893547700220389
2022-02-14,0.0367864923445375
2022-02-11,-0.0256614653612706
2022-02-10,-0.035755189041906124
2022-02-09,-0.0028985527540114154
2022-02-08,-0.002795015515146796
2022-02-07,0.021377565490643832
2022-02-04,0.011116069127863603
2022-02-03,-0.023022284078649053
2022-02-02,-0.022543432107211023
2022-02-01,0.0006803492721893874
2022-01-31,0.010598813840874369
2022-01-28,-0.016852742917173865
2022-01-27,-0.0006846189222217485
2022-01-26,0.008184654078768451
2022-01-25,-0.01966451841408745
2022-01-24,-0.024900462385001994
2022-01-21,0.008017020067327385
2022-01-20,0.013181876494937518
2022-01-19,0.006353628489874912
2022-01-18,-0.016487079596770662
2022-01-13,-0.022318315831986076
2022-01-12,0.00656617145131253
2022-01-11,-0.016373777343167514
2022-01-10,-0.038427631150878376
2022-01-07,0.011329762844815553
2022-01-06,0.005931739485066433
2022-01-05,-0.020852630980791275
2022-01-04,-0.010721539117612892
2022-01-03,-0.013203669171990381
2021-12-31,-0.008723290844090157
2021-12-30,0.01971672704194015
2021-12-29,-0.003259242830395078
2021-12-28,-0.007471035471199344
2021-12-27,-0.0068647134264157245
2021-12-22,-0.014586858053268903
2021-12-21,-0.023903305938092197
2021-12-20,-0.03448370858340492
2021-12-17,0.03208984698820529
2021-12-16,0.019683751309956508
2021-12-15,-0.020247846657025823
2021-12-14,-0.004524254854187408
2021-12-13,0.008747234103043178
2021-12-10,0.007277848778701508
2021-12-09,-0.01178299507231868
2021-12-08,0.02177336538507018
2021-12-07,-0.006788139939756897
2021-12-06,-0.03278055588418494
2021-12-03,-0.0475054396522249
2021-12-02,0.0031581348152754218
2021-12-01,-0.017570885251851732
2021-11-30,0.010640015259155151
2021-11-29,0.05500577771220909
2021-11-23,0.0
2021-11-22,-0.020379913403448573
2021-11-19,-0.00824342253950604
2021-11-18,0.036255018875114474
2021-11-17,-0.007631682932159722
2021-11-16,0.030678795222381965
2021-11-15,0.0011137925784788798
2021-11-12,0.00024734108461506066
2021-11-11,0.00739192721481955
2021-11-10,-0.00295021725968783
2021-11-09,0.03495971377163664
2021-11-08,-0.0260130274638001
2021-11-05,-0.008700502160852091
2021-11-04,-0.029603110915466958
2021-11-03,0.02429674935594754
2021-11-02,0.03752033623165049
2021-11-01,0.002023930686717726
2021-10-29,-0.0069220947118859046
2021-10-28,-0.008660145536223391
2021-10-27,-0.001450677237000112
2021-10-26,0.03541665463789577
2021-10-25,-0.011745495611492822
2021-10-22,-0.0013004671691529504
2021-10-21,-0.022612676129453224
2021-10-20,0.021073576790528393
2021-10-19,-0.014440253306115178
2021-10-18,-0.006875366327177845
2021-10-15,-0.0027877116411198803
2021-10-14,-0.011720314848458584
2021-10-13,-0.009376996530156985
2021-10-12,0.0009912031538829443
2021-10-11,-0.0013631577797074646
2021-10-08,-0.013609049539262646
2021-10-07,-0.013796814002389416
2021-10-06,-0.01024861647788527
2021-10-05,0.019257114879821232
2021-10-04,-0.01899961520027288
2021-10-01,-0.021732913405120447
2021-09-30,-0.010447757535758818
2021-09-29,-0.0021293593353155344
2021-09-28,0.005049844618327128
2021-09-27,0.0013246789591089287
2021-09-24,-0.018167745222866002
2021-09-23,-0.010162000597925684
2021-09-22,-0.014540722585482857
2021-09-21,-0.02603730514708714
2021-09-20,-0.0014192451999074788
2021-09-17,0.02358003988544548
2021-09-16,0.008288485080056692
2021-09-15,-0.001376652199794699
2021-09-14,-0.028789020076661412
2021-09-13,0.00014177358781824854
2021-09-10,-0.010259423131016139
2021-09-09,-0.02259655819832885
2021-09-08,0.015986388993725398
2021-09-07,-0.012622583262472615
2021-09-02,0.01047280212556492
2021-09-01,-0.020764985461899147
2021-08-31,-0.0029184319561367513
2021-08-30,0.012344939289773338
2021-08-27,-0.006371292910840985
2021-08-26,-0.02084326153742408
2021-08-25,0.016475806640548228
2021-08-24,-0.015289918567978764
2021-08-23,-0.02778999712967886
2021-08-20,-0.05317906540398826
2021-08-19,0.022869029038457382
2021-08-18,0.02588288616847295
2021-08-17,0.017291497110061043
2021-08-16,0.014036366031791567
2021-08-13,0.013549544553790135
2021-08-12,0.011056266248410147
2021-08-11,0.0026007817000572187
2021-08-10,-0.014095997403170638
2021-08-09,-0.026245112279733706
2021-08-06,0.025220146965607863
2021-08-05,0.012230787295063168
2021-08-04,-0.013256804241062665
2021-08-03,0.03529862976314314
2021-08-02,0.009440013744507607
2021-07-30,0.03608212952879658
2021-07-29,-0.004201971618133684
2021-07-28,-0.01712487907283878
2021-07-27,-0.00958008021136122
2021-07-26,0.006535516553204911
2021-07-23,0.0012466238888499356
2021-07-22,-0.0012466238888499293
2021-07-21,-0.026544638382198962
2021-07-20,-0.04274527751507591
2021-07-19,-0.013007584163350825
2021-07-16,0.07687743259128643
2021-07-15,-0.001254967744712904
2021-07-14,0.01920877136130855
2021-07-13,0.029401983065693128
2021-07-12,-0.013784092450787511
2021-07-09,0.004705258395293709
2021-07-08,-0.021418739369034188
2021-07-07,-0.010468415158989936
2021-07-06,0.01919971210156349
2021-07-01,-0.0005308560177752976
2021-06-30,-0.024320983790171734
2021-06-29,-0.005182065326196444
2021-06-28,-0.00218998171293354
2021-06-25,0.016713480973740532
2021-06-24,-0.012201886746546872
2021-06-23,-0.002731868930270674
2021-06-22,0.0005469711609089223
2021-06-21,0.006676228898743672
2021-06-18,-0.02753477917236607
2021-06-17,-0.008128986599629994
2021-06-16,0.013558108308390514
2021-06-15,0.00041640641867564404
2021-06-14,-0.015664655974471513
2021-06-11,0.0008454276958397437
2021-06-10,-0.009339249995478922
2021-06-09,-0.0062749778060717685
2021-06-08,0.0029997879791117
2021-06-07,-0.012920076365104395
2021-06-04,0.0051880790817778995
2021-06-03,-0.01098435672116136
2021-06-02,-0.0002906976764656128
2021-06-01,-0.014496190591573015
2021-05-27,0.008409720685111059
2021-05-26,-0.006902788513265025
2021-05-25,-0.002110341452486869
2021-05-24,-0.002114804413564476
2021-05-21,-0.03885181099585805
2021-05-20,-0.026443082615561407
2021-05-19,0.021241715384246938
2021-05-18,0.03432813577056367
2021-05-17,0.011387050847041974
2021-05-14,-0.013986241974739952
2021-05-13,-0.023231647252166813
2021-05-12,0.03298187684130062
2021-05-11,-0.009903333776832243
2021-05-10,-0.005989421268175303
2021-05-07,0.0006159532070319814
2021-05-06,-0.003546923296003545
2021-05-05,0.01380813592821234
2021-05-04,0.001370384683435948
2021-05-03,-0.019358416781775613
2021-04-30,-0.015004970488645705
2021-04-29,0.023347363996991107
2021-04-28,-0.018477352015381535
2021-04-27,-0.012299114355236755
2021-04-26,-0.016153889852715833
2021-04-23,0.0025764909583048615
2021-04-22,-0.011809568618563877
2021-04-21,-0.0017916773259383152
2021-04-20,0.02049285107111347
2021-04-19,0.01143414077111977
2021-04-16,-0.0026879611408975683
2021-04-15,0.004108079722759972
2021-04-14,-0.004266420313701252
2021-04-13,-0.047840496481724656
2021-04-12,-0.00834033191621895
2021-04-09,-0.006891362679280143
2021-04-08,0.0053826875125588146
2021-04-07,0.002680517604327708
2021-04-06,-0.00722024797348702
2021-04-05,-0.010332945328247778
2021-03-31,-0.036820079638674126
2021-03-30,0.02271686129646766
2021-03-29,0.015405089966277116
2021-03-26,-0.009148895704975337
2021-03-25,-0.04121186207282389
2021-03-24,0.0443253426706858
2021-03-23,-0.05671579545636208
2021-03-22,0.06258856926849213
2021-03-19,-0.0008136034945589954
2021-03-18,-0.024387433702312698
2021-03-17,0.07392923581912816
2021-03-16,0.004174080420749744
2021-03-15,0.008296252838346188
2021-03-12,0.003512794753896827
2021-03-11,0.006534481119402616
2021-03-10,-0.02406799703985042
2021-03-09,-0.006694194843479454
2021-03-08,0.01565316733934358
2021-03-05,0.016017427331662042
2021-03-04,-0.034956211332467006
2021-03-03,-0.039640798242363204
2021-03-02,-0.02693709923933589
2021-03-01,0.013972283195016115
2021-02-26,0.016545549036889817
2021-02-25,0.030087083015343272
2021-02-24,-0.0034744191615984055
2021-02-23,-0.024827094026203145
2021-02-22,0.00016216654539732156
2021-02-19,-0.042228312363455235
2021-02-18,0.021419828300823045
2021-02-17,0.011359081720906475
2021-02-16,-0.01683763779960553
2021-02-11,-0.0217473742341069
2021-02-10,0.00804041625276596
2021-02-09,-0.0059813901306677115
2021-02-08,-0.00670739465381464
2021-02-05,-0.02004424405865518
2021-02-04,-0.010797520602998843
2021-02-03,-0.009297402928690314
2021-02-02,-0.01629880339978643
2021-02-01,-0.02252680190187234
2021-01-29,-0.02629987927536028
2021-01-28,0.0019153424740689874
2021-01-27,0.010469306626375362
2021-01-26,-0.0037943509761259654
2021-01-25,0.003226115332462113
2021-01-22,-0.009518442319156809
2021-01-21,0.01367802479610062
2021-01-20,0.003014320292922657
2021-01-19,-0.005470163597685708
2021-01-14,0.023080858115719877
2021-01-13,-0.012420182241798338
2021-01-12,0.005099642745164835
2021-01-11,-0.01767602801722527
2021-01-08,-0.00019177294142576234
2021-01-07,-0.029388122523537865
2021-01-06,-0.0035615391821998345
2021-01-05,-0.013369449860172007
2021-01-04,-0.04751536437621927
2020-12-30,-0.002277669480373288
2020-12-29,-0.008117434519966766
2020-12-28,-0.007341406858367745
2020-12-23,-0.004993768180487026
2020-12-22,-0.019377185894314725
2020-12-21,0.016243369478143282
2020-12-18,0.025819879037889088
2020-12-17,-0.014376916352618906
2020-12-16,-0.00997929279510982
2020-12-15,-0.005867577605415714
2020-12-14,-0.011839461762888014
2020-12-11,-0.009187117283218105
2020-12-10,0.0036422107751622594
2020-12-09,-0.02775546772153235
2020-12-08,0.0035118561115396493
2020-12-07,0.00175131393273488
2020-12-04,0.011093099073524074
2020-12-03,-0.012625330959156538
2020-12-02,-0.00924302355122575
2020-12-01,-0.015372921660530139
2020-11-30,0.014709425008964033
2020-11-24,-0.0192718335716489
2020-11-23,-0.04109229124245608
2020-11-20,-0.021673404307331286
2020-11-19,-0.010052741431555916
2020-11-18,0.001682490482222136
2020-11-17,-0.009652584598008941
2020-11-16,-0.00242777492394807
2020-11-13,-0.02985296314968116
2020-11-12,0.02400214197362614
2020-11-11,0.008036083670052513
2020-11-10,-0.001213445119165201
2020-11-09,-0.027824028085275242
2020-11-06,-0.0800219005658276
2020-11-05,0.04210869679380436
2020-11-04,0.010576649608272959
2020-11-03,-0.04005246774122657
2020-11-02,-0.02269141120207065
2020-10-30,-0.026579637804712012
2020-10-29,0.008382278752804439
2020-10-28,0.036337832135754276
2020-10-27,0.05405309946974587
2020-10-26,-0.024444803948206778
2020-10-23,0.034309560813801245
2020-10-22,0.01820726191309192
2020-10-21,-0.014438886645961808
2020-10-20,0.03668103537968247
2020-10-19,-0.016573618459721558
2020-10-16,0.0002457304349507827
2020-10-15,0.0034339008479156077
2020-10-14,0.000489596093011087
2020-10-13,-0.020522416384993723
2020-10-12,-0.020442352236282123
2020-10-09,0.03063257338407037
2020-10-08,0.014727806710243386
2020-10-07,-0.030177902226463816
2020-10-06,0.017426380744432524
2020-10-05,-0.03516183421386621
2020-10-02,-0.05842229412013509
2020-10-01,0.04270639678033594
2020-09-30,0.03921072568755067
2020-09-29,-0.02579809232184451
2020-09-28,0.036230377695250476
2020-09-25,-0.010182628650101874
2020-09-24,0.0012473495442891628
2020-09-23,-0.004748228338698167
2020-09-22,-0.009311757229600481
2020-09-21,-0.007359505365347828
2020-09-18,0.0455585940470035
2020-09-17,-0.0024366483790722745
2020-09-16,-0.02020768614505538
2020-09-15,-0.04793168288198774
2020-09-14,-0.028073877604577652
2020-09-11,0.002682405041867025
2020-09-10,-0.002145348100923899
2020-09-09,0.02124913948212616
2020-09-08,-0.031502872061641686
2020-09-03,0.04194003896566701
2020-09-02,0.03256378039620342
2020-09-01,0.0
2020-08-31,-0.003514118645023754
2020-08-28,0.008180482688788519
2020-08-27,-0.001863933438062642
2020-08-26,0.007666433181295222
2020-08-25,-0.0009261403764556662
2020-08-24,-0.0170544958216038
2020-08-21,-0.0028315261957383405
2020-08-20,0.007063839120427151
2020-08-19,0.006781272332962135
2020-08-18,-0.0004662004746441871
2020-08-17,0.0
2020-08-14,-0.01977931210983213
2020-08-13,0.004981625768953528
2020-08-12,0.008013241087414084
2020-08-11,-0.02543819563266261
2020-08-10,0.009823967831111743
2020-08-07,-0.018773114507925112
2020-08-06,0.01853465021682261
2020-08-05,0.0076027926205116
2020-08-04,-0.013822908368820764
2020-08-03,-0.020364340102877777
2020-07-31,-0.01804077101896083
2020-07-30,-0.006253929076299456
2020-07-29,0.031615377006108746
2020-07-28,-0.0058522478657818365
